id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
743,2,2016-01-01 01:51:19,2016-01-01 02:22:26,1,6.13,-74.0065994263,40.7443313599,-73.9502944946,40.7973327637,2,1867.0,Q,J
744,2,2016-01-01 01:51:19,2016-01-01 02:04:09,1,4.58,-73.9672317505,40.7932662964,-73.9967651367,40.7526283264,1,770.0,U,D
745,2,2016-01-01 01:51:25,2016-01-01 01:56:54,5,0.91,-73.9665679932,40.7645187378,-73.9573440552,40.7674827576,1,329.0,AK,K
746,1,2016-01-01 01:51:45,2016-01-01 01:58:24,1,2.9,-73.9810333252,40.6892051697,-73.9537963867,40.7127494812,1,399.0,V,Z
747,1,2016-01-01 01:51:46,2016-01-01 01:55:48,1,0.8,-73.9756469727,40.7481155396,-73.9671859741,40.7535858154,1,242.0,AD,N
748,2,2016-01-01 01:52:10,2016-01-01 01:58:58,3,0.89,-73.987663269,40.734539032,-73.9813232422,40.7414703369,1,408.0,R,Y
749,1,2016-01-01 01:52:12,2016-01-01 02:05:19,3,3.7,-73.9882888794,40.7343139648,-73.9531173706,40.7801704407,1,787.0,R,C
750,1,2016-01-01 01:52:13,2016-01-01 02:08:32,1,6.0,-73.9793548584,40.7440719604,-73.9907302856,40.6942329407,1,979.0,Y,AS
751,2,2016-01-01 01:52:35,2016-01-01 01:56:19,1,0.38,-73.9856567383,40.7468566895,-73.991065979,40.7472038269,1,224.0,AO,D
752,1,2016-01-01 01:52:42,2016-01-01 01:59:46,1,1.4,-73.9718856812,40.7489738464,-73.9826812744,40.741104126,1,424.0,AD,Y
753,2,2016-01-01 01:53:09,2016-01-01 01:56:12,2,0.78,-73.9679641724,40.7921943665,-73.9761962891,40.7856636047,1,183.0,U,I
754,2,2016-01-01 01:53:09,2016-01-01 02:12:55,1,5.12,-73.9734725952,40.7479553223,-73.9697189331,40.7996902466,1,1186.0,AD,U
755,1,2016-01-01 01:53:13,2016-01-01 02:25:55,1,7.9,-74.0084915161,40.7341117859,-73.9072875977,40.7653656006,2,1962.0,AB,W
756,2,2016-01-01 01:53:28,2016-01-01 01:58:06,2,0.94,-73.9595031738,40.7711753845,-73.9477844238,40.7750320435,1,278.0,O,AM
757,2,2016-01-01 01:53:30,2016-01-01 01:57:23,1,0.74,-73.977645874,40.7524490356,-73.981590271,40.7436332703,1,233.0,AD,Y
758,2,2016-01-01 01:53:32,2016-01-01 02:03:36,2,2.02,-73.9815597534,40.7805099487,-74.0029296875,40.7603797913,1,604.0,AV,P
759,1,2016-01-01 01:53:46,2016-01-01 01:54:55,1,0.1,-73.9449081421,40.834274292,-73.9479904175,40.8346252441,2,69.0,S,S
760,2,2016-01-01 01:53:47,2016-01-01 02:02:31,1,1.09,-73.9987792969,40.7396507263,-73.9899215698,40.7433242798,2,524.0,AP,R
761,2,2016-01-01 01:53:48,2016-01-01 02:04:20,1,2.08,-73.9704208374,40.7522583008,-73.9961166382,40.7434577942,1,632.0,N,AP
762,1,2016-01-01 01:53:50,2016-01-01 02:15:29,1,3.6,-73.9660263062,40.6844177246,-73.9227752686,40.7056465149,2,1299.0,V,E
763,1,2016-01-01 01:53:52,2016-01-01 02:32:02,1,6.7,-74.0020904541,40.755897522,-73.9448547363,40.8344573975,1,2290.0,AG,S
764,2,2016-01-01 01:53:59,2016-01-01 02:01:18,1,1.49,-74.0016403198,40.7328910828,-73.9875259399,40.7495231628,2,439.0,AB,AO
765,1,2016-01-01 01:54:02,2016-01-01 02:16:04,1,11.5,-73.9269561768,40.7596435547,-73.8798675537,40.7012939453,1,1322.0,W,B
766,2,2016-01-01 01:54:19,2016-01-01 02:20:30,1,5.03,-73.9521408081,40.7773284912,-74.0045166016,40.7320404053,1,1571.0,AM,AB
767,1,2016-01-01 01:54:24,2016-01-01 02:03:50,2,2.4,-73.921295166,40.767074585,-73.8790664673,40.7626075745,2,566.0,W,F
768,2,2016-01-01 01:54:33,2016-01-01 02:22:29,1,3.45,-73.9948806763,40.7698783875,-73.9777603149,40.7532691956,1,1676.0,P,AD
769,1,2016-01-01 01:54:49,2016-01-01 02:02:08,1,2.2,-73.955657959,40.7683181763,-73.972114563,40.7473106384,1,439.0,K,AD
770,2,2016-01-01 01:54:58,2016-01-01 02:20:32,1,8.16,-73.9250946045,40.7544441223,-73.8773193359,40.7113800049,2,1534.0,L,B
771,2,2016-01-01 01:55:01,2016-01-01 01:56:58,2,0.82,-73.9618606567,40.7768287659,-73.9544219971,40.7867660522,2,117.0,O,C
772,1,2016-01-01 01:55:08,2016-01-01 02:11:48,1,4.1,-73.9772338867,40.7588157654,-73.9255905151,40.7375488281,1,1000.0,A,L
773,1,2016-01-01 01:55:12,2016-01-01 02:16:12,1,5.3,-73.9614257812,40.7602310181,-73.9914855957,40.7157363892,2,1260.0,AK,AC
775,2,2016-01-01 01:55:19,2016-01-01 02:22:17,2,4.32,-73.9499969482,40.7182617188,-73.99559021,40.7369384766,1,1618.0,Z,AP
776,2,2016-01-01 01:55:31,2016-01-01 01:57:20,1,0.61,-73.9698944092,40.7946357727,-73.9645385742,40.8019638062,2,109.0,U,AH
777,1,2016-01-01 01:55:34,2016-01-01 02:12:46,1,4.7,-73.981010437,40.750202179,-73.9239273071,40.7698669434,1,1032.0,AD,W
778,2,2016-01-01 01:55:54,2016-01-01 02:01:48,3,1.65,-73.9598617554,40.7735404968,-73.9821014404,40.7718505859,1,354.0,O,AV
779,1,2016-01-01 01:56:00,2016-01-01 02:09:09,1,1.5,-73.9915466309,40.7492218018,-73.9739456177,40.7503242493,2,789.0,D,AD
780,2,2016-01-01 01:56:03,2016-01-01 02:16:55,1,6.22,-73.9928894043,40.6974105835,-73.9894561768,40.7676887512,1,1252.0,AS,AR
781,2,2016-01-01 01:56:15,2016-01-01 02:18:58,3,4.66,-73.9531478882,40.7913894653,-73.997467041,40.7379302979,1,1363.0,C,AP
782,2,2016-01-01 01:56:45,2016-01-01 02:05:41,1,1.81,-73.9881286621,40.7237052917,-73.9936294556,40.7416801453,1,536.0,AC,AP
783,1,2016-01-01 01:56:50,2016-01-01 02:16:32,2,3.6,-73.9822845459,40.771396637,-73.9822845459,40.7312507629,1,1182.0,AV,AT
784,1,2016-01-01 01:56:52,2016-01-01 02:15:19,1,5.2,-73.9767608643,40.790222168,-73.9419250488,40.8476257324,2,1107.0,I,S
785,2,2016-01-01 01:57:06,2016-01-01 02:08:40,1,1.05,-73.9926300049,40.7586097717,-73.9779281616,40.7510681152,2,694.0,P,AD
786,2,2016-01-01 01:57:20,2016-01-01 02:37:48,1,9.82,-73.9943771362,40.6946296692,-73.9681091309,40.7996292114,1,2428.0,AS,U
787,2,2016-01-01 01:57:31,2016-01-01 02:10:23,1,1.61,-74.0019607544,40.7326889038,-73.9806365967,40.7339706421,2,772.0,AB,AT
788,1,2016-01-01 01:57:34,2016-01-01 02:12:08,3,1.7,-73.9434432983,40.7528495789,-73.9412078857,40.7500801086,2,874.0,AN,AN
789,1,2016-01-01 01:57:38,2016-01-01 02:02:18,1,1.2,-73.9562225342,40.7634048462,-73.9484786987,40.7780647278,1,280.0,K,AM
790,2,2016-01-01 01:57:55,2016-01-01 02:13:01,1,3.83,-73.9911880493,40.7278633118,-73.9549942017,40.6947555542,1,906.0,H,AW
791,1,2016-01-01 01:58:13,2016-01-01 02:37:23,2,13.4,-73.9909591675,40.7608718872,-74.0177841187,40.6376037598,1,2350.0,P,M
792,1,2016-01-01 01:58:18,2016-01-01 02:03:35,1,1.3,-73.9548492432,40.7336807251,-73.9525375366,40.7183914185,1,317.0,AN,Z
793,2,2016-01-01 01:58:23,2016-01-01 02:09:38,1,2.52,-73.9556732178,40.7724838257,-73.9875946045,40.7653045654,1,675.0,O,AR
794,1,2016-01-01 01:58:48,2016-01-01 02:21:41,2,3.9,-73.9873962402,40.7654266357,-74.0043563843,40.7218399048,1,1373.0,AR,X
795,2,2016-01-01 01:59:00,2016-01-01 02:03:27,1,0.65,-73.9771728516,40.7496681213,-73.981300354,40.7420883179,1,267.0,AD,Y
796,1,2016-01-01 01:59:03,2016-01-01 02:06:39,3,1.4,-73.9856567383,40.7438583374,-73.9715042114,40.7593307495,1,456.0,AO,N
797,2,2016-01-01 01:59:08,2016-01-01 02:22:08,1,8.69,-73.9852828979,40.7386856079,-74.0148620605,40.675579071,1,1380.0,R,M
798,2,2016-01-01 01:59:18,2016-01-01 02:08:24,1,1.6,-73.9421005249,40.8066368103,-73.9430084229,40.8231239319,1,546.0,J,AL
799,2,2016-01-01 01:59:43,2016-01-01 02:25:19,1,9.1,-73.8933334351,40.7735214233,-73.9894866943,40.7229309082,2,1536.0,F,AC
800,2,2016-01-01 01:59:48,2016-01-01 02:02:12,2,0.99,-73.9585266113,40.7840805054,-73.9722824097,40.7863502502,2,144.0,C,I
801,1,2016-01-01 01:59:51,2016-01-01 02:10:23,1,2.0,-73.9506149292,40.779460907,-73.9694595337,40.753742218,1,632.0,AM,N
802,2,2016-01-01 01:59:58,2016-01-01 02:06:05,1,0.81,-73.976348877,40.7450256348,-73.9820480347,40.7507629395,1,367.0,Y,AO
803,1,2016-01-01 02:00:10,2016-01-01 02:06:00,1,1.7,-73.9807739258,40.7338523865,-73.9666519165,40.754863739,1,350.0,AT,N
804,2,2016-01-01 02:00:10,2016-01-01 02:08:21,1,1.47,-73.9555206299,40.7766532898,-73.9400787354,40.7977714539,2,491.0,O,J
805,1,2016-01-01 02:00:20,2016-01-01 02:02:55,1,0.2,-73.9512252808,40.7752838135,-73.9551315308,40.7772445679,1,155.0,AM,AM
807,1,2016-01-01 02:01:03,2016-01-01 02:17:44,1,4.9,-73.9839859009,40.7424964905,-73.9579925537,40.8008155823,1,1001.0,AO,AH
808,2,2016-01-01 02:01:27,2016-01-01 02:05:42,5,0.86,-73.971031189,40.7513999939,-73.9620666504,40.7592887878,2,255.0,AD,N
809,2,2016-01-01 02:01:33,2016-01-01 02:18:57,5,2.57,-73.9684143066,40.7615013123,-73.9823760986,40.7566184998,2,1044.0,AK,AA
810,1,2016-01-01 02:01:50,2016-01-01 02:23:21,2,4.9,-73.977142334,40.7518577576,-73.981552124,40.6936950684,1,1291.0,AD,AS
811,2,2016-01-01 02:01:56,2016-01-01 02:07:38,2,1.15,-73.9913635254,40.6961784363,-73.9722213745,40.6959877014,2,342.0,AS,V
812,2,2016-01-01 02:02:14,2016-01-01 02:52:19,1,7.46,-74.0043182373,40.7511558533,-73.9835128784,40.7743492126,2,3005.0,AG,AV
813,2,2016-01-01 02:02:37,2016-01-01 02:19:13,1,8.08,-73.9423370361,40.7147789001,-73.9798278809,40.650970459,1,996.0,Z,AF
814,1,2016-01-01 02:02:43,2016-01-01 02:14:14,1,2.2,-73.9822311401,40.7400474548,-74.0023574829,40.7605743408,2,691.0,Y,P
815,1,2016-01-01 02:02:55,2016-01-01 02:11:09,1,1.3,-73.9721832275,40.6767311096,-73.9831542969,40.6934661865,2,494.0,V,AS
816,1,2016-01-01 02:03:20,2016-01-01 02:09:13,2,1.4,-73.99193573,40.7692642212,-73.9791107178,40.7776756287,1,353.0,AR,AV
817,2,2016-01-01 02:03:53,2016-01-01 02:33:18,3,6.03,-73.9793014526,40.7234115601,-73.9292755127,40.6819534302,1,1765.0,AT,E
818,2,2016-01-01 02:03:57,2016-01-01 02:14:17,1,1.8,-73.9580001831,40.7139701843,-73.956817627,40.7321891785,1,620.0,Z,Z
819,2,2016-01-01 02:04:04,2016-01-01 02:15:19,1,3.36,-73.9567260742,40.7458000183,-73.9682617188,40.758934021,1,675.0,AN,N
820,2,2016-01-01 02:04:14,2016-01-01 02:31:57,1,5.44,-73.9764404297,40.7884292603,-73.9804992676,40.7321891785,2,1663.0,I,AT
821,1,2016-01-01 02:04:20,2016-01-01 02:10:05,1,1.0,-73.9483947754,40.7068824768,-73.9335250854,40.7049560547,2,345.0,Z,E
822,1,2016-01-01 02:04:31,2016-01-01 02:12:08,2,1.7,-73.9967498779,40.7205162048,-74.009765625,40.7380943298,1,457.0,X,Q
823,2,2016-01-01 02:04:40,2016-01-01 02:12:01,1,1.89,-73.9570083618,40.7741889954,-73.9721069336,40.7915382385,1,441.0,O,U
824,1,2016-01-01 02:05:03,2016-01-01 02:15:18,1,3.0,-73.9731903076,40.7636833191,-73.9263534546,40.7439537048,2,615.0,A,L
825,2,2016-01-01 02:05:05,2016-01-01 02:13:36,3,1.45,-73.9441452026,40.8249816895,-73.9452133179,40.808429718,1,511.0,AL,J
826,1,2016-01-01 02:05:13,2016-01-01 02:26:02,2,3.1,-73.9840621948,40.7214584351,-73.9574050903,40.7148857117,1,1249.0,AC,Z
827,2,2016-01-01 02:05:16,2016-01-01 02:11:08,1,0.8,-73.9131698608,40.7743797302,-73.9233169556,40.7645530701,1,352.0,W,W
828,2,2016-01-01 02:05:19,2016-01-01 02:11:14,1,1.44,-73.9985656738,40.730506897,-73.9975509644,40.7432632446,1,355.0,AB,AP
829,2,2016-01-01 02:05:32,2016-01-01 02:37:14,1,4.9,-73.9917984009,40.7492637634,-73.9621963501,40.7130393982,1,1902.0,D,Z
830,1,2016-01-01 02:05:37,2016-01-01 02:21:03,1,3.9,-73.8772735596,40.7377700806,-73.9332504272,40.7097244263,2,926.0,AJ,E
831,2,2016-01-01 02:05:46,2016-01-01 02:20:54,5,3.12,-73.9693603516,40.7636299133,-74.0024337769,40.7336807251,1,908.0,AK,AB
832,2,2016-01-01 02:05:47,2016-01-01 02:21:12,2,3.86,-73.9903793335,40.7287635803,-73.951965332,40.7712059021,2,925.0,H,AM
833,1,2016-01-01 02:06:05,2016-01-01 02:18:55,1,4.6,-73.9836654663,40.7215805054,-73.9510269165,40.7707290649,1,770.0,AC,AM
834,1,2016-01-01 02:06:20,2016-01-01 02:22:16,1,4.9,-73.9850692749,40.7529335022,-73.9341583252,40.7977142334,2,956.0,AA,J
835,2,2016-01-01 02:06:39,2016-01-01 02:09:59,1,1.02,-73.9617156982,40.7642402649,-73.9520950317,40.7730903625,1,200.0,AK,AM
836,2,2016-01-01 02:06:52,2016-01-01 02:20:07,1,1.81,-73.9792251587,40.7278251648,-73.9942474365,40.7436103821,1,795.0,AT,AP
837,1,2016-01-01 02:06:55,2016-01-01 02:12:21,1,1.4,-73.9553909302,40.772819519,-73.947517395,40.7886734009,2,326.0,O,C
838,1,2016-01-01 02:07:07,2016-01-01 02:35:55,2,6.5,-73.9532546997,40.7108421326,-73.954864502,40.7749633789,1,1728.0,Z,AM
839,1,2016-01-01 02:07:07,2016-01-01 02:17:18,1,1.2,-73.9889907837,40.7202033997,-73.996963501,40.7273178101,2,611.0,AC,H
842,2,2016-01-01 02:07:20,2016-01-01 02:16:19,5,2.35,-73.9829483032,40.7447052002,-73.9539718628,40.742931366,2,539.0,AO,AN
843,1,2016-01-01 02:07:35,2016-01-01 02:10:34,1,0.5,-73.9556274414,40.7766456604,-73.94921875,40.7771835327,2,179.0,O,AM
844,2,2016-01-01 02:07:49,2016-01-01 02:31:01,3,3.73,-73.9848098755,40.7289390564,-73.9862365723,40.7674407959,1,1392.0,AT,AR
845,2,2016-01-01 02:08:03,2016-01-01 02:13:55,4,1.69,-73.9909591675,40.7515182495,-73.9723892212,40.7619094849,2,352.0,D,A
846,2,2016-01-01 02:08:15,2016-01-01 02:29:19,5,9.46,-73.9390106201,40.7523078918,-73.8148880005,40.7340583801,1,1264.0,AN,AQ
847,2,2016-01-01 02:08:21,2016-01-01 03:01:27,1,11.62,-74.0057373047,40.7255401611,-73.919883728,40.8322296143,1,3186.0,AB,S
848,1,2016-01-01 02:08:23,2016-01-01 02:13:11,1,0.6,-73.9688873291,40.7543029785,-73.9652023315,40.7602539062,1,288.0,N,AK
849,1,2016-01-01 02:08:24,2016-01-01 02:22:18,1,2.1,-73.9769821167,40.7519302368,-73.9980163574,40.7608718872,1,834.0,AD,P
850,2,2016-01-01 02:08:24,2016-01-01 02:19:56,1,2.09,-73.9491653442,40.7814865112,-73.9690170288,40.7575874329,2,692.0,C,N
851,2,2016-01-01 02:08:24,2016-01-01 02:18:34,1,3.38,-73.9740371704,40.7510490417,-73.9429321289,40.7940711975,2,610.0,AD,J
852,2,2016-01-01 02:08:31,2016-01-01 02:14:31,1,0.62,-73.9685821533,40.7612915039,-73.961227417,40.7563781738,2,360.0,AK,N
853,1,2016-01-01 02:09:08,2016-01-01 02:23:04,2,2.0,-73.91847229,40.7445602417,-73.9526824951,40.746925354,1,836.0,L,AN
854,1,2016-01-01 02:09:10,2016-01-01 02:38:00,1,7.0,-73.9912948608,40.7498931885,-73.956489563,40.7307739258,1,1730.0,D,Z
855,2,2016-01-01 02:09:13,2016-01-01 02:12:25,1,0.38,-73.9506607056,40.779296875,-73.9470062256,40.7767181396,2,192.0,AM,AM
856,2,2016-01-01 02:09:30,2016-01-01 02:23:29,1,1.76,-73.9789733887,40.740650177,-74.0042572021,40.7425193787,1,839.0,Y,Q
857,1,2016-01-01 02:09:35,2016-01-01 02:26:29,1,3.4,-73.9533309937,40.7756996155,-73.9877929688,40.7381706238,1,1014.0,AM,R
858,2,2016-01-01 02:10:13,2016-01-01 02:14:37,1,0.54,-73.9180374146,40.771446228,-73.9204940796,40.7678947449,2,264.0,W,W
859,2,2016-01-01 02:11:02,2016-01-01 02:16:48,1,1.82,-73.9658279419,40.7627410889,-73.9475402832,40.7843818665,2,346.0,AK,C
860,2,2016-01-01 02:11:13,2016-01-01 02:22:22,1,1.72,-73.9537963867,40.7907295227,-73.9498214722,40.7722091675,2,669.0,C,AM
861,2,2016-01-01 02:11:35,2016-01-01 02:22:44,3,2.55,-73.9477539062,40.7752990723,-73.9753112793,40.7577438354,2,669.0,AM,A
862,2,2016-01-01 02:11:38,2016-01-01 02:35:32,1,5.0,-74.0028991699,40.7280693054,-73.9295501709,40.6998291016,2,1434.0,AB,E
863,2,2016-01-01 02:11:47,2016-01-01 02:20:23,5,1.42,-73.9500350952,40.6824531555,-73.9493026733,40.6632080078,2,516.0,AW,AW
864,1,2016-01-01 02:12:32,2016-01-01 02:34:52,1,4.8,-73.9797897339,40.7811508179,-73.9875335693,40.7286605835,1,1340.0,I,H
865,2,2016-01-01 02:12:37,2016-01-01 02:34:12,1,2.82,-73.9816970825,40.7580680847,-74.0049591064,40.7407112122,1,1295.0,AA,Q
866,2,2016-01-01 02:12:42,2016-01-01 02:19:39,1,1.34,-73.9970016479,40.7523956299,-73.9905090332,40.7665176392,1,417.0,D,AR
867,1,2016-01-01 02:12:51,2016-01-01 02:55:21,2,5.7,-73.9817047119,40.7804603577,-73.9759902954,40.7304801941,1,2550.0,AV,AT
868,2,2016-01-01 02:12:52,2016-01-01 02:16:59,1,1.41,-73.9920806885,40.7698402405,-73.976020813,40.7794494629,1,247.0,AR,I
869,1,2016-01-01 02:12:55,2016-01-01 02:29:08,2,4.8,-73.9485473633,40.7780647278,-73.9951934814,40.7439956665,1,973.0,AM,AP
870,2,2016-01-01 02:13:05,2016-01-01 02:28:49,2,3.68,-73.9488677979,40.7814903259,-73.9795837402,40.7364501953,1,944.0,C,Y
871,2,2016-01-01 02:13:08,2016-01-01 02:21:01,2,1.98,-73.9678421021,40.6933059692,-73.9919586182,40.6896362305,1,473.0,V,AS
872,2,2016-01-01 02:13:23,2016-01-01 02:19:05,1,0.66,-73.9851760864,40.7529563904,-73.9792404175,40.7614135742,2,342.0,AA,A
873,1,2016-01-01 02:13:53,2016-01-01 02:24:32,3,1.6,-74.0018920898,40.7351264954,-73.9927597046,40.7448806763,2,639.0,AB,AP
874,2,2016-01-01 02:14:20,2016-01-01 02:23:01,1,1.59,-73.9401016235,40.7978286743,-73.9444732666,40.8140869141,1,521.0,J,AL
875,1,2016-01-01 02:14:26,2016-01-01 02:22:12,1,1.7,-73.9834213257,40.7332267761,-73.9833984375,40.7502822876,1,466.0,AT,AO
876,1,2016-01-01 02:14:34,2016-01-01 02:22:57,2,2.3,-73.9950561523,40.7230415344,-73.9846878052,40.7032737732,1,503.0,X,AS
877,1,2016-01-01 02:15:06,2016-01-01 02:43:51,2,8.9,-73.9176177979,40.7651405334,-73.9859085083,40.6881637573,1,1725.0,W,AS
878,2,2016-01-01 02:15:13,2016-01-01 02:33:21,1,3.52,-73.933380127,40.7103004456,-73.9570388794,40.7455482483,1,1088.0,E,AN
879,2,2016-01-01 02:15:15,2016-01-01 02:25:44,3,1.39,-73.973197937,40.7642402649,-73.975730896,40.7490196228,2,629.0,A,AD
880,1,2016-01-01 02:15:56,2016-01-01 02:16:17,1,0.0,-74.0025863647,40.7502975464,-74.0028610229,40.7504463196,2,21.0,AG,AG
881,2,2016-01-01 02:16:20,2016-01-01 02:44:15,5,4.98,-73.9802780151,40.7270011902,-73.9226913452,40.705619812,1,1675.0,AT,E
882,2,2016-01-01 02:17:13,2016-01-01 02:28:25,1,1.34,-73.9823379517,40.7715911865,-73.9776992798,40.76171875,1,672.0,AV,A
883,1,2016-01-01 02:17:24,2016-01-01 02:26:41,1,2.1,-73.9579849243,40.8008918762,-73.947593689,40.7810668945,2,557.0,AH,AM
884,2,2016-01-01 02:17:47,2016-01-01 02:42:31,3,4.48,-73.9539794922,40.7753982544,-74.0031890869,40.740272522,1,1484.0,AM,Q
885,2,2016-01-01 02:17:52,2016-01-01 02:31:09,1,1.91,-73.9815673828,40.7800292969,-73.9892196655,40.7681808472,2,797.0,AV,AR
886,1,2016-01-01 02:17:55,2016-01-01 02:35:30,1,7.4,-73.9529418945,40.77684021,-73.8708953857,40.8380622864,2,1055.0,AM,AI
887,1,2016-01-01 02:18:31,2016-01-01 02:26:56,1,1.7,-73.9583587646,40.768447876,-73.9765167236,40.7508621216,1,505.0,K,AD
888,1,2016-01-01 02:18:33,2016-01-01 02:31:51,2,2.1,-73.977645874,40.7838973999,-73.9938659668,40.7623786926,2,798.0,I,P
889,1,2016-01-01 02:18:46,2016-01-01 02:21:18,2,0.5,-73.9776382446,40.7629928589,-73.9819259644,40.768447876,2,152.0,A,AR
890,1,2016-01-01 02:19:19,2016-01-01 02:31:58,2,2.4,-73.9761276245,40.7568283081,-73.9992141724,40.7383995056,1,759.0,AD,AP
891,1,2016-01-01 02:19:25,2016-01-01 02:37:41,1,7.3,-73.9050827026,40.752456665,-73.8363189697,40.7863578796,1,1096.0,L,F
892,2,2016-01-01 02:19:38,2016-01-01 02:33:54,3,3.06,-73.9752426147,40.7610664368,-73.9281539917,40.7531814575,2,856.0,A,L
893,2,2016-01-01 02:19:40,2016-01-01 02:30:39,1,1.75,-73.9888000488,40.7638206482,-73.9909515381,40.7451515198,1,659.0,AR,D
894,2,2016-01-01 02:20:11,2016-01-01 02:37:13,6,2.24,-73.9743118286,40.7480697632,-73.9966812134,40.7420082092,1,1022.0,AD,AP
895,2,2016-01-01 02:20:15,2016-01-01 02:33:45,1,2.21,-73.9913482666,40.6853713989,-73.9568099976,40.6778945923,2,810.0,AS,AW
896,2,2016-01-01 02:20:19,2016-01-01 02:38:37,1,4.26,-73.9674072266,40.7930183411,-73.9841308594,40.7432289124,1,1098.0,U,AO
897,2,2016-01-01 02:20:22,2016-01-01 02:39:51,1,2.87,-73.9863128662,40.7524795532,-73.9755477905,40.7893600464,2,1169.0,AA,I
898,2,2016-01-01 02:20:35,2016-01-01 02:48:39,1,2.76,-73.9748001099,40.7560119629,-74.004196167,40.7425346375,1,1684.0,AD,Q
899,1,2016-01-01 02:20:42,2016-01-01 02:40:56,2,4.4,-73.9909439087,40.750705719,-74.0163192749,40.7088661194,2,1214.0,D,AU
900,2,2016-01-01 02:20:56,2016-01-01 02:38:16,1,3.27,-73.993850708,40.681728363,-73.9476699829,40.6828613281,1,1040.0,AS,AW
901,2,2016-01-01 02:21:00,2016-01-01 02:34:21,1,4.0,-73.9822235107,40.7399902344,-73.9486923218,40.7899017334,1,801.0,Y,C
902,1,2016-01-01 02:21:01,2016-01-01 02:25:58,1,0.7,-73.9826965332,40.7722244263,-73.9886932373,40.7750892639,2,297.0,AV,AV
903,1,2016-01-01 02:21:13,2016-01-01 02:47:34,2,5.5,-74.0013809204,40.7292938232,-73.9723205566,40.7831993103,1,1581.0,AB,I
904,1,2016-01-01 02:21:27,2016-01-01 02:33:15,1,4.8,-73.9552154541,40.7354125977,-73.8977737427,40.7542266846,1,708.0,AN,AJ
905,2,2016-01-01 02:21:29,2016-01-01 02:35:27,2,5.69,-73.9302215576,40.7644042969,-73.8586273193,40.7517547607,1,838.0,W,F
906,1,2016-01-01 02:21:40,2016-01-01 02:27:32,2,1.3,-73.972618103,40.7532081604,-73.9687347412,40.7681808472,1,352.0,AD,AK
907,2,2016-01-01 02:21:46,2016-01-01 02:34:13,1,2.63,-73.9858169556,40.7194366455,-73.9723968506,40.7430877686,1,747.0,AC,Y
908,2,2016-01-01 02:21:48,2016-01-01 02:36:02,2,2.77,-73.9248428345,40.7440795898,-73.9167404175,40.7738685608,1,854.0,L,W
909,2,2016-01-01 02:22:01,2016-01-01 02:35:07,2,2.21,-73.9683685303,40.7550468445,-73.9907989502,40.7363929749,1,786.0,N,R
911,2,2016-01-01 02:22:19,2016-01-01 02:52:46,1,10.71,-73.9873428345,40.7227287292,-73.94190979,40.8482589722,1,1827.0,AC,S
912,1,2016-01-01 02:22:42,2016-01-01 02:37:59,2,2.9,-73.9855422974,40.7381095886,-73.9624023438,40.7695045471,2,917.0,R,O
913,1,2016-01-01 02:23:01,2016-01-01 02:38:23,1,2.6,-73.9746398926,40.7883453369,-73.9903564453,40.7573509216,1,922.0,I,AA
914,2,2016-01-01 02:23:08,2016-01-01 02:28:03,1,0.79,-74.0071105957,40.7436218262,-74.0046768188,40.7522697449,1,295.0,Q,AG
915,1,2016-01-01 02:23:39,2016-01-01 02:28:56,1,1.4,-73.9401168823,40.7978630066,-73.9528274536,40.7890319824,1,317.0,J,C
916,1,2016-01-01 02:23:42,2016-01-01 02:45:58,2,4.5,-73.9867706299,40.7340698242,-73.9739532471,40.7841072083,1,1336.0,R,I
917,1,2016-01-01 02:23:50,2016-01-01 02:49:13,4,7.8,-73.9655456543,40.7956047058,-73.9109725952,40.8320579529,2,1523.0,U,S
918,1,2016-01-01 02:23:53,2016-01-01 02:43:12,3,4.4,-73.9523849487,40.7771377563,-73.9130325317,40.7596817017,1,1159.0,AM,W
919,2,2016-01-01 02:23:56,2016-01-01 02:36:18,1,1.62,-73.9840393066,40.7543678284,-73.9943237305,40.7502670288,2,742.0,AA,D
920,2,2016-01-01 02:24:02,2016-01-01 02:49:07,5,4.47,-73.985206604,40.718788147,-73.9241485596,40.7045707703,1,1505.0,AC,E
921,1,2016-01-01 02:24:10,2016-01-01 02:32:19,1,1.5,-73.981048584,40.7674064636,-73.9767532349,40.7876930237,2,489.0,AR,I
922,2,2016-01-01 02:24:16,2016-01-01 03:03:55,1,6.92,-73.9576187134,40.8014411926,-73.866104126,40.8359375,2,2379.0,AH,AI
923,2,2016-01-01 02:24:20,2016-01-01 02:33:51,3,2.68,-73.9827041626,40.7023048401,-73.9653320312,40.7110671997,1,571.0,AS,Z
924,1,2016-01-01 02:24:25,2016-01-01 02:42:42,2,4.3,-74.0018844604,40.7358360291,-73.957359314,40.7692260742,1,1097.0,AB,K
925,2,2016-01-01 02:24:40,2016-01-01 02:28:29,1,0.93,-73.9502410889,40.7717285156,-73.9595489502,40.7619018555,1,229.0,AM,K
926,1,2016-01-01 02:25:11,2016-01-01 02:27:30,1,0.1,-73.9746551514,40.7532730103,-73.9729690552,40.7523803711,2,139.0,AD,AD
927,2,2016-01-01 02:25:21,2016-01-01 02:35:52,3,1.61,-73.9528427124,40.727306366,-73.9517822266,40.7078285217,1,631.0,Z,Z
